2.5E-323	0.0	0.2708794567916427	0.0	0.27634048073625384	0.0018030802433975774	2.5E-323	0.0011492912488879987	0.009476565351128254	0.0	2.5E-323	0.03755746238611573	0.25561233500269387	0.003492578860438448	2.5E-323	0.001283415033266826	0.0	2.5E-323	9.046700250133026E-4	0.0	2.5E-323
0.03168331972148225	0.046032181800924096	0.02424576295115405	0.13905112524201732	0.017849150166335	0.019059497019953884	0.09430738135847398	0.09950542600027999	0.13432960399335278	0.10049552974157669	0.1680701100850487	0.08242613646291848	0.028908535128446988	0.12351544172671569	0.22599117895088328	0.041195537225646534	0.008099194328364583	0.24059520913500493	0.029455586303565522	0.03130330247796434	0.05519828357726969
3.2892243544458484E-4	3.742956172098514E-4	0.3070612734216825	3.989841634923181E-4	0.2876576929542563	2.333317047776232E-5	3.435997523580156E-4	2.2843926580647886E-4	2.2577511509330674E-4	1.6747194939684213E-4	3.3720194754959724E-4	3.5376097175962164E-5	0.2393330977695467	3.131160941531981E-4	3.123634112345605E-5	1.4087215772327644E-4	3.2101926479889117E-4	2.9354633826862235E-5	8.618219418399355E-5	1.9155780279324353E-4	6.284902370623063E-5
0.602	0.788	0.419	0.608	0.628	0.495	0.656	0.056	0.73	0.063	0.295	0.571	0.455	0.805	0.483	0.812	0.087	0.687	0.927	0.871	0.872
3.432881553870836E-104	0.0	0.24414489105878942	0.0	0.25468714749936483	0.02780007500149162	5.156961248887855E-104	0.0	0.037210764345351185	0.0	9.271285948410103E-105	0.0634084827812356	0.22893724245396524	0.1903739406463895	2.3554077814881042E-104	0.0	0.0	1.0234991414071225E-103	0.005450112006055029	0.01907949811728633	3.99667596965251E-104
0.716	0.82	0.894	0.295	0.359	0.277	0.895	0.88	0.999	0.41	0.464	0.969	0.632	0.91	0.276	0.801	0.1	0.303	0.395	0.508	0.217
0.393	0.927	0.916	0.296	0.213	0.168	0.428	0.509	0.036	0.166	0.452	0.068	0.104	0.392	0.695	0.334	0.662	0.948	0.85	0.632	0.565
0.5521378560729755	0.6523406521751081	0.7208466454286069	0.1963156821592802	0.25970928785654773	0.9212522376328721	0.47697397172372297	0.6615429497763243	0.05533316069582575	0.48874425037570796	0.9764660232401696	0.293451045727674	0.7750379535246582	0.8875104797617458	0.1605289692656614	0.39467631934105285	0.21165284482797395	0.281181315592719	0.700397095203682	0.38649649925108287	0.28220379310396526
0.5514944827624119	0.13405893553315545	0.5307861919076968	0.3531308545751412	0.3280629235404861	0.24522976012162584	0.7441527134381958	0.8163426236937679	0.13650316184591563	0.05231568215928018	0.9721997601266233	0.3019050824608461	0.16784614692769056	0.592911064471842	0.06539460269910022	0.8348710944585129	0.1416883058480505	0.07738361319393526	0.21362236881706076	0.37819878560979625	0.13405893553315545
0.49135282754644194	0.4977078164526286	0.5221518618488314	0.41285374340105685	0.02278130015474414	0.08795822221510426	0.526536116432484	0.25861107970359526	0.015802448043479154	0.4258391172069161	0.12435472795928441	0.15484493238608665	0.3820556223441428	0.41492016548366156	0.14861906512207224	0.3849461713802453	0.27054735936507723	0.00909912643604517	0.06308727662324669	0.43392091570473257	0.09887717393835792
